# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-12-08 23:45:32 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06934500 Missouri River at Hermann, MO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06934500
#            TS   parameter     statistic     Description
#         75911       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	75911_00060_00003	75911_00060_00003_cd
USGS	06934500	2010-07-11	228000	A
USGS	06934500	2010-07-12	206000	A
USGS	06934500	2010-07-13	201000	A
USGS	06934500	2010-07-14	199000	A
USGS	06934500	2010-07-15	188000	A
USGS	06934500	2010-07-16	179000	A
USGS	06934500	2010-07-17	171000	A
USGS	06934500	2010-07-18	172000	A
USGS	06934500	2010-07-19	179000	A
USGS	06934500	2010-07-20	175000	A
USGS	06934500	2010-07-21	181000	A
USGS	06934500	2010-07-22	195000	A
USGS	06934500	2010-07-23	203000	A
USGS	06934500	2010-07-24	200000	A
USGS	06934500	2010-07-25	193000	A
USGS	06934500	2010-07-26	190000	A
USGS	06934500	2010-07-27	186000	A
USGS	06934500	2010-07-28	175000	A
USGS	06934500	2010-07-29	169000	A
USGS	06934500	2010-07-30	172000	A
USGS	06934500	2010-07-31	180000	A
USGS	06934500	2010-08-01	174000	A
USGS	06934500	2010-08-02	161000	A
USGS	06934500	2010-08-03	154000	A
USGS	06934500	2010-08-04	148000	A
USGS	06934500	2010-08-05	144000	A
USGS	06934500	2010-08-06	138000	A
USGS	06934500	2010-08-07	134000	A
USGS	06934500	2010-08-08	136000	A
USGS	06934500	2010-08-09	141000	A
USGS	06934500	2010-08-10	146000	A
USGS	06934500	2010-08-11	148000	A
USGS	06934500	2010-08-12	146000	A
USGS	06934500	2010-08-13	142000	A
USGS	06934500	2010-08-14	141000	A
USGS	06934500	2010-08-15	142000	A
USGS	06934500	2010-08-16	145000	A
USGS	06934500	2010-08-17	144000	A
USGS	06934500	2010-08-18	140000	A
USGS	06934500	2010-08-19	138000	A
USGS	06934500	2010-08-20	134000	A
USGS	06934500	2010-08-21	156000	A
USGS	06934500	2010-08-22	172000	A
USGS	06934500	2010-08-23	165000	A
USGS	06934500	2010-08-24	145000	A
USGS	06934500	2010-08-25	126000	A
USGS	06934500	2010-08-26	115000	A
USGS	06934500	2010-08-27	109000	A
USGS	06934500	2010-08-28	106000	A
USGS	06934500	2010-08-29	104000	A
USGS	06934500	2010-08-30	101000	A
USGS	06934500	2010-08-31	97800	A
USGS	06934500	2010-09-01	98800	A
USGS	06934500	2010-09-02	106000	A
USGS	06934500	2010-09-03	128000	A
USGS	06934500	2010-09-04	131000	A
USGS	06934500	2010-09-05	123000	A
USGS	06934500	2010-09-06	116000	A
USGS	06934500	2010-09-07	106000	A
USGS	06934500	2010-09-08	99200	A
USGS	06934500	2010-09-09	98800	A
USGS	06934500	2010-09-10	111000	A
USGS	06934500	2010-09-11	116000	A
USGS	06934500	2010-09-12	131000	A
USGS	06934500	2010-09-13	128000	A
USGS	06934500	2010-09-14	119000	A
USGS	06934500	2010-09-15	114000	A
USGS	06934500	2010-09-16	122000	A
USGS	06934500	2010-09-17	128000	A
USGS	06934500	2010-09-18	136000	A
USGS	06934500	2010-09-19	169000	A
USGS	06934500	2010-09-20	173000	A
USGS	06934500	2010-09-21	182000	A
USGS	06934500	2010-09-22	184000	A
USGS	06934500	2010-09-23	215000	A
USGS	06934500	2010-09-24	239000	A
USGS	06934500	2010-09-25	244000	A
USGS	06934500	2010-09-26	236000	A
USGS	06934500	2010-09-27	225000	A
USGS	06934500	2010-09-28	211000	A
USGS	06934500	2010-09-29	188000	A
USGS	06934500	2010-09-30	162000	A
USGS	06934500	2010-10-01	145000	A
USGS	06934500	2010-10-02	135000	A
USGS	06934500	2010-10-03	129000	A
USGS	06934500	2010-10-04	123000	A
USGS	06934500	2010-10-05	120000	A
USGS	06934500	2010-10-06	120000	A
USGS	06934500	2010-10-07	121000	A
USGS	06934500	2010-10-08	119000	A
USGS	06934500	2010-10-09	118000	A
USGS	06934500	2010-10-10	114000	A
USGS	06934500	2010-10-11	108000	A
USGS	06934500	2010-10-12	106000	A
USGS	06934500	2010-10-13	106000	A
USGS	06934500	2010-10-14	101000	A
USGS	06934500	2010-10-15	97700	A
USGS	06934500	2010-10-16	95500	A
USGS	06934500	2010-10-17	93900	A
USGS	06934500	2010-10-18	92700	A
USGS	06934500	2010-10-19	91400	A
USGS	06934500	2010-10-20	90600	A
USGS	06934500	2010-10-21	89300	A
USGS	06934500	2010-10-22	87900	A
USGS	06934500	2010-10-23	87100	A
USGS	06934500	2010-10-24	86600	A
USGS	06934500	2010-10-25	86300	A
USGS	06934500	2010-10-26	87800	A
USGS	06934500	2010-10-27	88500	A
USGS	06934500	2010-10-28	87500	A
USGS	06934500	2010-10-29	86200	A
USGS	06934500	2010-10-30	85700	A
USGS	06934500	2010-10-31	85900	A
USGS	06934500	2010-11-01	86500	A
USGS	06934500	2010-11-02	86700	A
USGS	06934500	2010-11-03	86800	A
USGS	06934500	2010-11-04	87000	A
USGS	06934500	2010-11-05	88300	A
USGS	06934500	2010-11-06	85600	A
USGS	06934500	2010-11-07	84200	A
USGS	06934500	2010-11-08	81700	A
USGS	06934500	2010-11-09	80500	A
USGS	06934500	2010-11-10	80500	A
USGS	06934500	2010-11-11	80200	A
USGS	06934500	2010-11-12	80100	A
USGS	06934500	2010-11-13	80500	A
USGS	06934500	2010-11-14	82200	A
USGS	06934500	2010-11-15	87400	A
USGS	06934500	2010-11-16	97200	A
USGS	06934500	2010-11-17	102000	A
USGS	06934500	2010-11-18	98500	A
USGS	06934500	2010-11-19	92300	A
USGS	06934500	2010-11-20	89200	A
USGS	06934500	2010-11-21	87000	A
USGS	06934500	2010-11-22	85000	A
USGS	06934500	2010-11-23	83800	A
USGS	06934500	2010-11-24	83900	A
USGS	06934500	2010-11-25	90900	A
USGS	06934500	2010-11-26	94200	A
USGS	06934500	2010-11-27	88700	A
USGS	06934500	2010-11-28	87000	A
USGS	06934500	2010-11-29	86100	A
USGS	06934500	2010-11-30	83000	A
USGS	06934500	2010-12-01	80300	A
USGS	06934500	2010-12-02	79100	A
USGS	06934500	2010-12-03	80400	A
USGS	06934500	2010-12-04	80600	A
USGS	06934500	2010-12-05	79600	A
USGS	06934500	2010-12-06	76700	A
USGS	06934500	2010-12-07	75100	A
USGS	06934500	2010-12-08	75600	A
USGS	06934500	2010-12-09	76000	A
USGS	06934500	2010-12-10	76000	A
USGS	06934500	2010-12-11	74100	A
USGS	06934500	2010-12-12	73200	A
USGS	06934500	2010-12-13	71500	A
USGS	06934500	2010-12-14	74600	A
USGS	06934500	2010-12-15	77800	A
USGS	06934500	2010-12-16	72400	A
USGS	06934500	2010-12-17	67400	A
USGS	06934500	2010-12-18	63600	A
USGS	06934500	2010-12-19	59400	A
USGS	06934500	2010-12-20	58200	A
USGS	06934500	2010-12-21	57800	A
USGS	06934500	2010-12-22	57600	A
USGS	06934500	2010-12-23	53200	A
USGS	06934500	2010-12-24	51000	A
USGS	06934500	2010-12-25	50600	A
USGS	06934500	2010-12-26	50900	A
USGS	06934500	2010-12-27	51000	A
USGS	06934500	2010-12-28	50500	A
USGS	06934500	2010-12-29	50100	A
USGS	06934500	2010-12-30	49700	A
USGS	06934500	2010-12-31	52600	A
USGS	06934500	2011-01-01	68200	A
USGS	06934500	2011-01-02	62900	A
USGS	06934500	2011-01-03	57200	A
USGS	06934500	2011-01-04	55700	A
USGS	06934500	2011-01-05	53600	A
USGS	06934500	2011-01-06	52500	A
USGS	06934500	2011-01-07	50800	A
USGS	06934500	2011-01-08	51200	A
USGS	06934500	2011-01-09	53100	A
USGS	06934500	2011-01-10	50300	A
USGS	06934500	2011-01-11	53400	A
USGS	06934500	2011-01-12	59400	A
USGS	06934500	2011-01-13	60100	A
USGS	06934500	2011-01-14	56900	A
USGS	06934500	2011-01-15	55900	A
USGS	06934500	2011-01-16	50700	A
USGS	06934500	2011-01-17	45800	A
USGS	06934500	2011-01-18	45900	A
USGS	06934500	2011-01-19	50100	A
USGS	06934500	2011-01-20	51100	A
USGS	06934500	2011-01-21	49500	A
USGS	06934500	2011-01-22	51100	A
USGS	06934500	2011-01-23	53500	A
USGS	06934500	2011-01-24	48300	A
USGS	06934500	2011-01-25	48600	A
USGS	06934500	2011-01-26	52600	A
USGS	06934500	2011-01-27	48100	A
USGS	06934500	2011-01-28	46300	A
USGS	06934500	2011-01-29	46100	A
USGS	06934500	2011-01-30	46500	A
USGS	06934500	2011-01-31	46800	A
USGS	06934500	2011-02-01	50500	A
USGS	06934500	2011-02-02	55900	A
USGS	06934500	2011-02-03	52700	A
USGS	06934500	2011-02-04	54400	A
USGS	06934500	2011-02-05	58700	A
USGS	06934500	2011-02-06	52400	A
USGS	06934500	2011-02-07	48300	A
USGS	06934500	2011-02-08	46100	A
USGS	06934500	2011-02-09	46300	A
USGS	06934500	2011-02-10	46600	A
USGS	06934500	2011-02-11	50400	A
USGS	06934500	2011-02-12	51800	A
USGS	06934500	2011-02-13	50100	A
USGS	06934500	2011-02-14	52200	A
USGS	06934500	2011-02-15	59700	A
USGS	06934500	2011-02-16	72900	A
USGS	06934500	2011-02-17	96000	A
USGS	06934500	2011-02-18	116000	A
USGS	06934500	2011-02-19	144000	A
USGS	06934500	2011-02-20	153000	A
USGS	06934500	2011-02-21	163000	A
USGS	06934500	2011-02-22	156000	A
USGS	06934500	2011-02-23	140000	A
USGS	06934500	2011-02-24	130000	A
USGS	06934500	2011-02-25	155000	A
USGS	06934500	2011-02-26	163000	A
USGS	06934500	2011-02-27	153000	A
USGS	06934500	2011-02-28	165000	A
USGS	06934500	2011-03-01	194000	A
USGS	06934500	2011-03-02	195000	A
USGS	06934500	2011-03-03	174000	A
USGS	06934500	2011-03-04	156000	A
USGS	06934500	2011-03-05	163000	A
USGS	06934500	2011-03-06	156000	A
USGS	06934500	2011-03-07	148000	A
USGS	06934500	2011-03-08	143000	A
USGS	06934500	2011-03-09	159000	A
USGS	06934500	2011-03-10	153000	A
USGS	06934500	2011-03-11	150000	A
USGS	06934500	2011-03-12	144000	A
USGS	06934500	2011-03-13	133000	A
USGS	06934500	2011-03-14	127000	A
USGS	06934500	2011-03-15	141000	A
USGS	06934500	2011-03-16	158000	A
USGS	06934500	2011-03-17	147000	A
USGS	06934500	2011-03-18	133000	A
USGS	06934500	2011-03-19	121000	A
USGS	06934500	2011-03-20	120000	A
USGS	06934500	2011-03-21	120000	A
USGS	06934500	2011-03-22	118000	A
USGS	06934500	2011-03-23	116000	A
USGS	06934500	2011-03-24	116000	A
USGS	06934500	2011-03-25	118000	A
USGS	06934500	2011-03-26	121000	A
USGS	06934500	2011-03-27	126000	A
USGS	06934500	2011-03-28	130000	A
USGS	06934500	2011-03-29	127000	A
USGS	06934500	2011-03-30	124000	A
USGS	06934500	2011-03-31	122000	A
USGS	06934500	2011-04-01	124000	A
USGS	06934500	2011-04-02	120000	A
USGS	06934500	2011-04-03	115000	A
USGS	06934500	2011-04-04	112000	A
USGS	06934500	2011-04-05	111000	A
USGS	06934500	2011-04-06	109000	A
USGS	06934500	2011-04-07	104000	A
USGS	06934500	2011-04-08	101000	A
USGS	06934500	2011-04-09	99700	A
USGS	06934500	2011-04-10	100000	A
USGS	06934500	2011-04-11	110000	A
USGS	06934500	2011-04-12	113000	A
USGS	06934500	2011-04-13	104000	A
USGS	06934500	2011-04-14	97200	A
USGS	06934500	2011-04-15	96300	A
USGS	06934500	2011-04-16	112000	A
USGS	06934500	2011-04-17	129000	A
USGS	06934500	2011-04-18	144000	A
USGS	06934500	2011-04-19	152000	A
USGS	06934500	2011-04-20	159000	A
USGS	06934500	2011-04-21	160000	A
USGS	06934500	2011-04-22	170000	A
USGS	06934500	2011-04-23	192000	A
USGS	06934500	2011-04-24	200000	A
USGS	06934500	2011-04-25	207000	A
USGS	06934500	2011-04-26	210000	A
USGS	06934500	2011-04-27	215000	A
USGS	06934500	2011-04-28	221000	A
USGS	06934500	2011-04-29	235000	A
USGS	06934500	2011-04-30	226000	A
USGS	06934500	2011-05-01	197000	A
USGS	06934500	2011-05-02	170000	A
USGS	06934500	2011-05-03	146000	A
USGS	06934500	2011-05-04	139000	A
USGS	06934500	2011-05-05	137000	A
USGS	06934500	2011-05-06	134000	A
USGS	06934500	2011-05-07	130000	A
USGS	06934500	2011-05-08	128000	A
USGS	06934500	2011-05-09	124000	A
USGS	06934500	2011-05-10	120000	A
USGS	06934500	2011-05-11	128000	A
USGS	06934500	2011-05-12	136000	A
USGS	06934500	2011-05-13	139000	A
USGS	06934500	2011-05-14	164000	A
USGS	06934500	2011-05-15	163000	A
USGS	06934500	2011-05-16	162000	A
USGS	06934500	2011-05-17	160000	A
USGS	06934500	2011-05-18	155000	A
USGS	06934500	2011-05-19	153000	A
USGS	06934500	2011-05-20	178000	A
USGS	06934500	2011-05-21	205000	A
USGS	06934500	2011-05-22	217000	A
USGS	06934500	2011-05-23	231000	A
USGS	06934500	2011-05-24	210000	A
USGS	06934500	2011-05-25	199000	A
USGS	06934500	2011-05-26	243000	A
USGS	06934500	2011-05-27	273000	A
USGS	06934500	2011-05-28	274000	A
USGS	06934500	2011-05-29	268000	A
USGS	06934500	2011-05-30	250000	A
USGS	06934500	2011-05-31	226000	A
USGS	06934500	2011-06-01	219000	A
USGS	06934500	2011-06-02	219000	A
USGS	06934500	2011-06-03	219000	A
USGS	06934500	2011-06-04	222000	A
USGS	06934500	2011-06-05	232000	A
USGS	06934500	2011-06-06	239000	A
USGS	06934500	2011-06-07	232000	A
USGS	06934500	2011-06-08	228000	A
USGS	06934500	2011-06-09	226000	A
USGS	06934500	2011-06-10	227000	A
USGS	06934500	2011-06-11	226000	A
USGS	06934500	2011-06-12	224000	A
USGS	06934500	2011-06-13	218000	A
USGS	06934500	2011-06-14	210000	A
USGS	06934500	2011-06-15	208000	A
USGS	06934500	2011-06-16	206000	A
USGS	06934500	2011-06-17	201000	A
USGS	06934500	2011-06-18	202000	A
USGS	06934500	2011-06-19	205000	A
USGS	06934500	2011-06-20	207000	A
USGS	06934500	2011-06-21	208000	A
USGS	06934500	2011-06-22	206000	A
USGS	06934500	2011-06-23	200000	A
USGS	06934500	2011-06-24	198000	A
USGS	06934500	2011-06-25	196000	A
USGS	06934500	2011-06-26	198000	A
USGS	06934500	2011-06-27	208000	A
USGS	06934500	2011-06-28	230000	A
USGS	06934500	2011-06-29	245000	A
USGS	06934500	2011-06-30	252000	A
USGS	06934500	2011-07-01	257000	A
USGS	06934500	2011-07-02	261000	A
USGS	06934500	2011-07-03	260000	A
USGS	06934500	2011-07-04	258000	A
USGS	06934500	2011-07-05	251000	A
USGS	06934500	2011-07-06	252000	A
USGS	06934500	2011-07-07	252000	A
USGS	06934500	2011-07-08	249000	A
USGS	06934500	2011-07-09	247000	A
USGS	06934500	2011-07-10	247000	A
USGS	06934500	2011-07-11	246000	A
USGS	06934500	2011-07-12	245000	A
USGS	06934500	2011-07-13	244000	A
USGS	06934500	2011-07-14	239000	A
USGS	06934500	2011-07-15	236000	A
USGS	06934500	2011-07-16	235000	A
USGS	06934500	2011-07-17	233000	A
USGS	06934500	2011-07-18	229000	A
USGS	06934500	2011-07-19	226000	A
USGS	06934500	2011-07-20	223000	A
USGS	06934500	2011-07-21	219000	A
USGS	06934500	2011-07-22	219000	A
USGS	06934500	2011-07-23	219000	A
USGS	06934500	2011-07-24	218000	A
USGS	06934500	2011-07-25	215000	A
USGS	06934500	2011-07-26	215000	A
USGS	06934500	2011-07-27	215000	A
USGS	06934500	2011-07-28	214000	A
USGS	06934500	2011-07-29	216000	A
USGS	06934500	2011-07-30	217000	A
USGS	06934500	2011-07-31	218000	A
USGS	06934500	2011-08-01	219000	A
USGS	06934500	2011-08-02	219000	A
USGS	06934500	2011-08-03	219000	A
USGS	06934500	2011-08-04	218000	A
USGS	06934500	2011-08-05	215000	A
USGS	06934500	2011-08-06	212000	A
USGS	06934500	2011-08-07	211000	A
USGS	06934500	2011-08-08	209000	A
USGS	06934500	2011-08-09	207000	A
USGS	06934500	2011-08-10	205000	A
USGS	06934500	2011-08-11	203000	A
USGS	06934500	2011-08-12	202000	A
USGS	06934500	2011-08-13	201000	A
USGS	06934500	2011-08-14	201000	A
USGS	06934500	2011-08-15	200000	A
USGS	06934500	2011-08-16	199000	A
USGS	06934500	2011-08-17	202000	A
USGS	06934500	2011-08-18	203000	A
USGS	06934500	2011-08-19	202000	A
USGS	06934500	2011-08-20	207000	A
USGS	06934500	2011-08-21	211000	A
USGS	06934500	2011-08-22	210000	A
USGS	06934500	2011-08-23	215000	A
USGS	06934500	2011-08-24	218000	A
USGS	06934500	2011-08-25	221000	A
USGS	06934500	2011-08-26	218000	A
USGS	06934500	2011-08-27	212000	A
USGS	06934500	2011-08-28	207000	A
USGS	06934500	2011-08-29	202000	A
USGS	06934500	2011-08-30	197000	A
USGS	06934500	2011-08-31	192000	A
USGS	06934500	2011-09-01	186000	A
USGS	06934500	2011-09-02	182000	A
USGS	06934500	2011-09-03	178000	A
USGS	06934500	2011-09-04	172000	A
USGS	06934500	2011-09-05	166000	A
USGS	06934500	2011-09-06	162000	A
USGS	06934500	2011-09-07	158000	A
USGS	06934500	2011-09-08	153000	A
USGS	06934500	2011-09-09	149000	A
USGS	06934500	2011-09-10	144000	A
USGS	06934500	2011-09-11	141000	A
USGS	06934500	2011-09-12	138000	A
USGS	06934500	2011-09-13	139000	A
USGS	06934500	2011-09-14	139000	A
USGS	06934500	2011-09-15	132000	A
USGS	06934500	2011-09-16	130000	A
USGS	06934500	2011-09-17	128000	A
USGS	06934500	2011-09-18	128000	A
USGS	06934500	2011-09-19	128000	A
USGS	06934500	2011-09-20	128000	A
USGS	06934500	2011-09-21	128000	A
USGS	06934500	2011-09-22	129000	A
USGS	06934500	2011-09-23	129000	A
USGS	06934500	2011-09-24	128000	A
USGS	06934500	2011-09-25	129000	A
USGS	06934500	2011-09-26	129000	A
USGS	06934500	2011-09-27	129000	A
USGS	06934500	2011-09-28	128000	A
USGS	06934500	2011-09-29	126000	A
USGS	06934500	2011-09-30	124000	A
USGS	06934500	2011-10-01	122000	A
USGS	06934500	2011-10-02	120000	A
USGS	06934500	2011-10-03	116000	A
USGS	06934500	2011-10-04	113000	A
USGS	06934500	2011-10-05	108000	A
USGS	06934500	2011-10-06	103000	A
USGS	06934500	2011-10-07	98600	A
USGS	06934500	2011-10-08	94300	A
USGS	06934500	2011-10-09	89900	A
USGS	06934500	2011-10-10	85600	A
USGS	06934500	2011-10-11	82100	A
USGS	06934500	2011-10-12	80200	A
USGS	06934500	2011-10-13	78400	A
USGS	06934500	2011-10-14	76600	A
USGS	06934500	2011-10-15	75200	A
USGS	06934500	2011-10-16	74600	A
USGS	06934500	2011-10-17	74500	A
USGS	06934500	2011-10-18	74700	A
USGS	06934500	2011-10-19	73100	A
USGS	06934500	2011-10-20	71600	A
USGS	06934500	2011-10-21	71400	A
USGS	06934500	2011-10-22	69900	A
USGS	06934500	2011-10-23	68900	A
USGS	06934500	2011-10-24	68000	A
USGS	06934500	2011-10-25	67500	A
USGS	06934500	2011-10-26	68300	A
USGS	06934500	2011-10-27	67700	A
USGS	06934500	2011-10-28	66700	A
USGS	06934500	2011-10-29	66300	A
USGS	06934500	2011-10-30	65900	A
USGS	06934500	2011-10-31	65200	A
USGS	06934500	2011-11-01	65100	A
USGS	06934500	2011-11-02	64800	A
USGS	06934500	2011-11-03	65500	A
USGS	06934500	2011-11-04	65900	A
USGS	06934500	2011-11-05	66500	A
USGS	06934500	2011-11-06	66800	A
USGS	06934500	2011-11-07	66500	A
USGS	06934500	2011-11-08	67100	A
USGS	06934500	2011-11-09	73200	A
USGS	06934500	2011-11-10	80000	A
USGS	06934500	2011-11-11	81400	A
USGS	06934500	2011-11-12	79200	A
USGS	06934500	2011-11-13	77700	A
USGS	06934500	2011-11-14	75300	A
USGS	06934500	2011-11-15	73000	A
USGS	06934500	2011-11-16	71500	A
USGS	06934500	2011-11-17	70800	A
USGS	06934500	2011-11-18	69900	A
USGS	06934500	2011-11-19	69200	A
USGS	06934500	2011-11-20	68600	A
USGS	06934500	2011-11-21	67900	A
USGS	06934500	2011-11-22	67600	A
USGS	06934500	2011-11-23	68000	A
USGS	06934500	2011-11-24	68700	A
USGS	06934500	2011-11-25	68000	A
USGS	06934500	2011-11-26	68400	A
USGS	06934500	2011-11-27	69700	A
USGS	06934500	2011-11-28	73000	A
USGS	06934500	2011-11-29	75200	A
USGS	06934500	2011-11-30	72300	A
USGS	06934500	2011-12-01	69700	A
USGS	06934500	2011-12-02	68500	A
USGS	06934500	2011-12-03	68100	A
USGS	06934500	2011-12-04	67500	A
USGS	06934500	2011-12-05	67500	A
USGS	06934500	2011-12-06	70600	A
USGS	06934500	2011-12-07	75300	A
USGS	06934500	2011-12-08	79400	A
USGS	06934500	2011-12-09	78100	A
USGS	06934500	2011-12-10	73800	A
USGS	06934500	2011-12-11	71100	A
USGS	06934500	2011-12-12	70300	A
USGS	06934500	2011-12-13	70000	A
USGS	06934500	2011-12-14	69400	A
USGS	06934500	2011-12-15	69900	A
USGS	06934500	2011-12-16	73700	A
USGS	06934500	2011-12-17	80200	A
USGS	06934500	2011-12-18	84400	A
USGS	06934500	2011-12-19	84000	A
USGS	06934500	2011-12-20	91900	A
USGS	06934500	2011-12-21	106000	A
USGS	06934500	2011-12-22	109000	A
USGS	06934500	2011-12-23	98200	A
USGS	06934500	2011-12-24	87700	A
USGS	06934500	2011-12-25	79100	A
USGS	06934500	2011-12-26	71100	A
USGS	06934500	2011-12-27	68100	A
USGS	06934500	2011-12-28	69900	A
USGS	06934500	2011-12-29	68400	A
USGS	06934500	2011-12-30	71300	A
USGS	06934500	2011-12-31	70300	A
USGS	06934500	2012-01-01	64400	A
USGS	06934500	2012-01-02	59200	A
USGS	06934500	2012-01-03	57600	A
USGS	06934500	2012-01-04	56500	A
USGS	06934500	2012-01-05	56200	A
USGS	06934500	2012-01-06	55600	A
USGS	06934500	2012-01-07	54700	A
USGS	06934500	2012-01-08	54400	A
USGS	06934500	2012-01-09	54100	A
USGS	06934500	2012-01-10	53000	A
USGS	06934500	2012-01-11	51900	A
USGS	06934500	2012-01-12	51600	A
USGS	06934500	2012-01-13	52600	A
USGS	06934500	2012-01-14	54700	A
USGS	06934500	2012-01-15	53800	A
USGS	06934500	2012-01-16	51100	A
USGS	06934500	2012-01-17	49500	A
USGS	06934500	2012-01-18	48700	A
USGS	06934500	2012-01-19	51800	A
USGS	06934500	2012-01-20	57100	A
USGS	06934500	2012-01-21	60000	A
USGS	06934500	2012-01-22	55000	A
USGS	06934500	2012-01-23	48400	A
USGS	06934500	2012-01-24	47300	A
USGS	06934500	2012-01-25	47900	A
USGS	06934500	2012-01-26	48200	A
USGS	06934500	2012-01-27	48200	A
USGS	06934500	2012-01-28	46900	A
USGS	06934500	2012-01-29	48700	A
USGS	06934500	2012-01-30	47600	A
USGS	06934500	2012-01-31	47700	A
USGS	06934500	2012-02-01	50500	A
USGS	06934500	2012-02-02	51200	A
USGS	06934500	2012-02-03	52700	A
USGS	06934500	2012-02-04	64600	A
USGS	06934500	2012-02-05	71300	A
USGS	06934500	2012-02-06	75500	A
USGS	06934500	2012-02-07	81800	A
USGS	06934500	2012-02-08	81800	A
USGS	06934500	2012-02-09	75400	A
USGS	06934500	2012-02-10	72500	A
USGS	06934500	2012-02-11	69800	A
USGS	06934500	2012-02-12	64500	A
USGS	06934500	2012-02-13	62700	A
USGS	06934500	2012-02-14	65900	A
USGS	06934500	2012-02-15	61800	A
USGS	06934500	2012-02-16	63100	A
USGS	06934500	2012-02-17	65800	A
USGS	06934500	2012-02-18	65300	A
USGS	06934500	2012-02-19	62900	A
USGS	06934500	2012-02-20	59700	A
USGS	06934500	2012-02-21	58200	A
USGS	06934500	2012-02-22	57400	A
USGS	06934500	2012-02-23	56400	A
USGS	06934500	2012-02-24	57400	A
USGS	06934500	2012-02-25	56600	A
USGS	06934500	2012-02-26	57300	A
USGS	06934500	2012-02-27	58700	A
USGS	06934500	2012-02-28	61400	A
USGS	06934500	2012-02-29	62900	A
USGS	06934500	2012-03-01	57900	A
USGS	06934500	2012-03-02	60300	A
USGS	06934500	2012-03-03	63800	A
USGS	06934500	2012-03-04	62600	A
USGS	06934500	2012-03-05	61200	A
USGS	06934500	2012-03-06	61000	A
USGS	06934500	2012-03-07	61000	A
USGS	06934500	2012-03-08	60600	A
USGS	06934500	2012-03-09	60000	A
USGS	06934500	2012-03-10	59000	A
USGS	06934500	2012-03-11	60000	A
USGS	06934500	2012-03-12	59300	A
USGS	06934500	2012-03-13	59400	A
USGS	06934500	2012-03-14	63500	A
USGS	06934500	2012-03-15	75400	A
USGS	06934500	2012-03-16	81000	A
USGS	06934500	2012-03-17	83300	A
USGS	06934500	2012-03-18	86500	A
USGS	06934500	2012-03-19	74000	A
USGS	06934500	2012-03-20	67600	A
USGS	06934500	2012-03-21	82400	A
USGS	06934500	2012-03-22	149000	A
USGS	06934500	2012-03-23	183000	A
USGS	06934500	2012-03-24	184000	A
USGS	06934500	2012-03-25	186000	A
USGS	06934500	2012-03-26	183000	A
USGS	06934500	2012-03-27	162000	A
USGS	06934500	2012-03-28	132000	A
USGS	06934500	2012-03-29	124000	A
USGS	06934500	2012-03-30	122000	A
USGS	06934500	2012-03-31	134000	A
USGS	06934500	2012-04-01	143000	A
USGS	06934500	2012-04-02	140000	A
USGS	06934500	2012-04-03	136000	A
USGS	06934500	2012-04-04	127000	A
USGS	06934500	2012-04-05	114000	A
USGS	06934500	2012-04-06	105000	A
USGS	06934500	2012-04-07	96300	A
USGS	06934500	2012-04-08	94600	A
USGS	06934500	2012-04-09	96000	A
USGS	06934500	2012-04-10	93300	A
USGS	06934500	2012-04-11	88100	A
USGS	06934500	2012-04-12	84100	A
USGS	06934500	2012-04-13	80000	A
USGS	06934500	2012-04-14	113000	A
USGS	06934500	2012-04-15	162000	A
USGS	06934500	2012-04-16	155000	A
USGS	06934500	2012-04-17	143000	A
USGS	06934500	2012-04-18	150000	A
USGS	06934500	2012-04-19	164000	A
USGS	06934500	2012-04-20	140000	A
USGS	06934500	2012-04-21	120000	A
USGS	06934500	2012-04-22	106000	A
USGS	06934500	2012-04-23	95900	A
USGS	06934500	2012-04-24	88200	A
USGS	06934500	2012-04-25	82300	A
USGS	06934500	2012-04-26	79100	A
USGS	06934500	2012-04-27	76300	A
USGS	06934500	2012-04-28	73800	A
USGS	06934500	2012-04-29	73100	A
USGS	06934500	2012-04-30	93600	A
USGS	06934500	2012-05-01	128000	A
USGS	06934500	2012-05-02	136000	A
USGS	06934500	2012-05-03	123000	A
USGS	06934500	2012-05-04	115000	A
USGS	06934500	2012-05-05	119000	A
USGS	06934500	2012-05-06	123000	A
USGS	06934500	2012-05-07	127000	A
USGS	06934500	2012-05-08	132000	A
USGS	06934500	2012-05-09	134000	A
USGS	06934500	2012-05-10	130000	A
